Timestamp,Light_Intensity,Sound_Level,Motion_Density,Temperature,Humidity,Light_RGB,Brightness,Anim_Speed,Style,Complexity,Confidence,Engagement_Time,User_Sentiment,Interaction_Freq,Target
2025-01-01 12:18:05,367,49,0.63,34,69,"(12, 92, 251)",166,8,abstract,0.51,0.83,76,negative,10,0.51
2025-01-01 12:18:10,170,70,0.2,27,53,"(172, 129, 238)",202,2,abstract,0.8,0.84,26,positive,6,0.4
2025-01-01 12:18:15,435,89,0.01,33,40,"(127, 220, 189)",92,7,geometric,0.44,0.82,32,positive,7,0.44
2025-01-01 12:18:20,265,41,0.96,26,41,"(211, 173, 11)",124,4,geometric,0.42,0.86,37,neutral,17,0.51
2025-01-01 12:18:25,374,41,0.18,28,51,"(94, 239, 71)",178,6,fluid,0.82,0.98,39,positive,19,0.65
2025-01-01 12:18:30,202,85,0.18,22,61,"(95, 51, 27)",206,4,abstract,0.73,0.75,25,negative,0,0.14
2025-01-01 12:18:35,433,72,0.38,30,46,"(32, 227, 78)",98,6,abstract,0.38,0.87,45,negative,9,0.36
2025-01-01 12:18:40,409,85,0.86,23,68,"(205, 150, 112)",156,4,surreal,0.71,0.82,64,positive,6,0.56
2025-01-01 12:18:45,171,37,0.52,27,63,"(139, 27, 156)",241,5,fluid,0.87,0.8,119,neutral,16,0.84
2025-01-01 12:18:50,349,40,0.7,24,58,"(6, 95, 33)",114,2,surreal,0.6,0.76,47,negative,10,0.39
2025-01-01 12:18:55,113,59,0.41,30,66,"(212, 35, 205)",140,4,fluid,0.65,0.88,31,neutral,4,0.29
2025-01-01 12:19:00,338,69,0.3,31,44,"(230, 10, 237)",91,9,geometric,0.67,0.73,100,positive,15,0.84
2025-01-01 12:19:05,324,39,0.5,26,68,"(168, 84, 175)",168,5,abstract,0.65,0.95,77,positive,16,0.76
2025-01-01 12:19:10,143,67,0.61,21,48,"(182, 119, 183)",124,2,fluid,0.83,0.94,44,positive,17,0.64
2025-01-01 12:19:15,434,64,0.3,21,57,"(2, 65, 153)",195,9,fluid,0.48,0.91,98,neutral,19,0.79
2025-01-01 12:19:20,303,40,0.34,22,66,"(63, 125, 191)",205,8,surreal,0.33,0.73,61,neutral,1,0.37
2025-01-01 12:19:25,120,34,0.72,24,51,"(28, 218, 160)",75,8,abstract,0.57,0.95,13,negative,14,0.3
2025-01-01 12:19:30,228,70,0.86,24,68,"(160, 183, 77)",78,2,fluid,0.44,0.94,108,neutral,18,0.82
2025-01-01 12:19:35,360,64,0.5,24,47,"(21, 251, 188)",61,6,geometric,0.47,0.77,69,negative,4,0.39
2025-01-01 12:19:40,164,70,0.77,34,67,"(229, 183, 52)",252,7,geometric,0.82,0.72,48,neutral,0,0.3
2025-01-01 12:19:45,272,40,0.93,33,64,"(29, 139, 9)",155,6,surreal,0.33,0.8,63,negative,9,0.44
2025-01-01 12:19:50,452,58,0.55,25,57,"(58, 169, 137)",239,7,geometric,0.33,0.73,95,positive,2,0.63
2025-01-01 12:19:55,459,64,0.81,26,64,"(55, 28, 193)",241,5,abstract,0.5,0.96,102,negative,13,0.66
2025-01-01 12:20:00,268,34,0.99,22,60,"(251, 117, 3)",253,2,abstract,0.65,0.81,97,positive,8,0.72
2025-01-01 12:20:05,328,52,0.45,34,56,"(65, 56, 173)",217,5,surreal,0.59,0.89,68,negative,12,0.5
2025-01-01 12:20:10,203,55,0.85,22,42,"(174, 64, 138)",57,9,abstract,0.45,0.72,26,positive,3,0.35
2025-01-01 12:20:15,193,77,0.1,27,64,"(99, 143, 57)",224,2,fluid,0.8,0.8,83,neutral,9,0.58
2025-01-01 12:20:20,264,60,0.72,33,50,"(194, 73, 29)",156,7,fluid,0.88,0.84,116,positive,5,0.76
2025-01-01 12:20:25,270,62,0.21,27,49,"(55, 171, 200)",250,2,geometric,0.62,0.96,25,negative,12,0.32
2025-01-01 12:20:30,355,61,0.18,31,49,"(184, 118, 120)",247,2,geometric,0.86,0.9,51,neutral,19,0.6
2025-01-01 12:20:35,394,48,0.32,30,61,"(50, 231, 242)",74,4,abstract,0.32,0.77,90,positive,13,0.77
2025-01-01 12:20:40,114,68,0.53,25,57,"(214, 250, 86)",133,5,geometric,0.82,0.77,56,negative,2,0.3
2025-01-01 12:20:45,235,34,0.6,26,47,"(233, 51, 233)",197,2,abstract,0.77,0.71,67,positive,15,0.7
2025-01-01 12:20:50,374,71,0.93,26,42,"(154, 93, 179)",215,7,fluid,0.66,0.85,24,neutral,2,0.23
2025-01-01 12:20:55,438,52,0.94,21,56,"(217, 10, 136)",236,6,surreal,0.82,0.82,50,positive,9,0.54
2025-01-01 12:21:00,316,52,0.79,27,55,"(239, 73, 102)",224,6,fluid,0.43,0.94,105,negative,13,0.67
2025-01-01 12:21:05,239,65,0.72,30,47,"(123, 64, 42)",164,9,fluid,0.5,0.95,54,neutral,9,0.46
2025-01-01 12:21:10,351,63,0.4,21,66,"(248, 147, 209)",103,4,geometric,0.38,0.86,87,neutral,14,0.67
2025-01-01 12:21:15,496,70,0.84,33,66,"(100, 45, 163)",222,1,geometric,0.42,0.99,82,positive,14,0.75
2025-01-01 12:21:20,187,75,0.89,31,61,"(80, 226, 22)",105,2,surreal,0.39,0.84,57,negative,3,0.32
2025-01-01 12:21:25,203,75,0.07,20,57,"(139, 70, 43)",113,4,geometric,0.86,0.82,45,negative,16,0.47
2025-01-01 12:21:30,480,74,0.66,27,56,"(241, 166, 214)",79,8,abstract,0.81,0.92,87,negative,0,0.4
2025-01-01 12:21:35,240,67,0.51,21,60,"(1, 221, 48)",200,8,geometric,0.77,0.87,71,negative,7,0.44
2025-01-01 12:21:40,456,39,0.82,23,58,"(14, 139, 11)",206,2,surreal,0.7,0.84,103,neutral,14,0.74
2025-01-01 12:21:45,234,31,0.39,24,60,"(204, 154, 162)",189,7,geometric,0.46,0.78,66,negative,10,0.47
2025-01-01 12:21:50,402,76,0.32,21,65,"(225, 82, 79)",177,7,abstract,0.46,0.85,66,negative,9,0.45
2025-01-01 12:21:55,254,65,0.18,24,67,"(53, 213, 95)",159,7,fluid,0.76,0.83,115,neutral,16,0.82
2025-01-01 12:22:00,312,87,0.78,20,45,"(236, 213, 250)",79,1,geometric,0.6,0.87,14,negative,4,0.16
2025-01-01 12:22:05,197,64,0.12,24,49,"(117, 30, 118)",179,7,fluid,0.88,0.77,41,negative,10,0.36
2025-01-01 12:22:10,136,54,0.55,30,56,"(85, 128, 114)",204,5,geometric,0.9,0.93,32,positive,18,0.6
2025-01-01 12:22:15,323,53,0.82,26,54,"(248, 246, 39)",56,5,abstract,0.81,0.81,69,neutral,1,0.4
2025-01-01 12:22:20,198,63,0.88,31,65,"(184, 79, 97)",183,3,fluid,0.68,0.95,25,positive,12,0.48
2025-01-01 12:22:25,171,87,0.31,32,61,"(148, 176, 234)",171,3,fluid,0.61,0.98,81,negative,13,0.57
2025-01-01 12:22:30,300,37,0.11,33,43,"(52, 237, 137)",99,5,geometric,0.51,0.85,55,positive,10,0.58
2025-01-01 12:22:35,309,85,0.98,34,46,"(136, 81, 166)",78,2,surreal,0.75,0.78,70,positive,12,0.67
2025-01-01 12:22:40,261,79,0.25,31,56,"(105, 61, 115)",107,7,abstract,0.33,0.82,98,negative,7,0.55
2025-01-01 12:22:45,410,83,0.03,25,44,"(171, 117, 54)",204,3,geometric,0.46,0.79,36,positive,13,0.54
2025-01-01 12:22:50,131,48,0.82,21,51,"(110, 120, 82)",98,8,geometric,0.66,0.91,117,neutral,3,0.63
2025-01-01 12:22:55,387,33,0.03,23,62,"(183, 60, 118)",220,7,geometric,0.8,0.83,89,neutral,8,0.59
2025-01-01 12:23:00,409,34,0.01,31,57,"(130, 224, 126)",118,9,abstract,0.57,0.98,10,neutral,19,0.43
2025-01-01 12:23:05,396,83,0.28,23,51,"(105, 216, 152)",87,8,geometric,0.6,0.88,109,negative,7,0.6
2025-01-01 12:23:10,294,74,0.69,22,53,"(90, 205, 56)",111,2,geometric,0.71,0.74,24,negative,8,0.26
2025-01-01 12:23:15,103,34,0.92,30,60,"(133, 10, 254)",217,6,fluid,0.46,0.78,15,neutral,7,0.27
2025-01-01 12:23:20,445,69,0.38,28,46,"(178, 40, 16)",184,2,geometric,0.73,0.74,82,positive,18,0.81
2025-01-01 12:23:25,208,55,0.65,34,57,"(54, 164, 13)",76,5,surreal,0.6,0.74,74,neutral,3,0.45
2025-01-01 12:23:30,304,35,0.31,23,68,"(207, 9, 152)",187,4,fluid,0.75,0.76,32,negative,4,0.23
2025-01-01 12:23:35,317,78,0.93,30,53,"(45, 4, 24)",183,6,geometric,0.88,0.97,29,neutral,3,0.27
2025-01-01 12:23:40,160,86,0.15,34,46,"(35, 142, 201)",154,9,surreal,0.89,0.75,88,neutral,7,0.57
2025-01-01 12:23:45,124,36,0.52,26,49,"(232, 132, 111)",231,6,geometric,0.89,0.79,26,negative,17,0.4
2025-01-01 12:23:50,266,46,0.08,24,66,"(90, 85, 99)",86,9,fluid,0.51,0.88,23,positive,19,0.58
2025-01-01 12:23:55,347,82,0.26,30,69,"(146, 210, 50)",120,2,surreal,0.34,0.78,29,neutral,10,0.37
2025-01-01 12:24:00,141,78,0.5,33,60,"(197, 47, 108)",128,2,geometric,0.88,0.97,88,negative,10,0.56
2025-01-01 12:24:05,400,69,0.84,22,50,"(175, 131, 159)",188,7,fluid,0.48,0.88,107,neutral,12,0.73
2025-01-01 12:24:10,398,87,0.84,33,69,"(123, 133, 141)",154,1,surreal,0.35,0.94,118,neutral,13,0.79
2025-01-01 12:24:15,433,45,0.02,25,44,"(175, 146, 57)",244,6,surreal,0.38,0.94,116,neutral,16,0.82
2025-01-01 12:24:20,425,37,0.15,29,40,"(114, 236, 160)",80,1,abstract,0.4,0.87,77,neutral,6,0.51
2025-01-01 12:24:25,383,39,0.25,21,45,"(0, 57, 170)",220,3,surreal,0.36,0.72,42,neutral,10,0.42
2025-01-01 12:24:30,234,75,0.26,31,44,"(102, 225, 0)",80,4,fluid,0.7,0.74,11,positive,2,0.28
2025-01-01 12:24:35,223,46,0.81,32,40,"(185, 235, 57)",101,4,surreal,0.53,0.8,84,neutral,7,0.55
2025-01-01 12:24:40,405,47,0.63,23,67,"(231, 133, 47)",125,5,surreal,0.82,0.78,49,neutral,15,0.53
2025-01-01 12:24:45,315,40,0.07,20,41,"(51, 110, 27)",171,1,geometric,0.82,0.8,29,positive,4,0.38
2025-01-01 12:24:50,134,62,0.04,31,61,"(44, 248, 252)",76,5,geometric,0.44,0.91,83,positive,5,0.62
2025-01-01 12:24:55,408,82,0.43,24,62,"(185, 55, 71)",131,3,abstract,0.83,0.74,24,negative,19,0.43
2025-01-01 12:25:00,338,60,0.89,22,54,"(184, 90, 55)",70,4,abstract,0.76,0.71,111,negative,1,0.52
2025-01-01 12:25:05,191,58,0.12,33,61,"(181, 32, 20)",153,8,abstract,0.6,0.78,66,positive,7,0.58
2025-01-01 12:25:10,337,69,0.28,22,43,"(3, 160, 30)",222,3,surreal,0.57,0.81,74,negative,5,0.42
2025-01-01 12:25:15,370,60,0.74,29,48,"(115, 128, 246)",115,5,surreal,0.64,0.74,107,neutral,17,0.8
2025-01-01 12:25:20,495,61,0.78,34,49,"(71, 109, 162)",61,8,abstract,0.36,0.84,58,positive,4,0.5
2025-01-01 12:25:25,432,41,0.88,22,43,"(130, 140, 255)",112,1,geometric,0.69,0.77,67,negative,13,0.51
2025-01-01 12:25:30,154,51,0.49,34,52,"(165, 131, 0)",97,5,fluid,0.59,0.74,14,positive,5,0.33
2025-01-01 12:25:35,238,33,0.44,22,65,"(82, 154, 49)",197,7,surreal,0.86,0.96,19,negative,7,0.22
2025-01-01 12:25:40,480,42,0.09,23,69,"(184, 118, 44)",82,5,surreal,0.58,0.73,109,positive,14,0.86
2025-01-01 12:25:45,342,64,0.97,24,63,"(17, 66, 174)",241,9,geometric,0.8,0.85,42,positive,19,0.66
2025-01-01 12:25:50,351,79,0.34,33,44,"(45, 53, 28)",188,7,abstract,0.47,0.8,67,neutral,11,0.54
2025-01-01 12:25:55,119,60,0.84,25,47,"(197, 92, 43)",180,7,abstract,0.41,0.8,48,positive,8,0.52
2025-01-01 12:26:00,261,60,0.33,26,48,"(63, 6, 186)",63,9,surreal,0.44,0.75,27,neutral,14,0.42
2025-01-01 12:26:05,196,71,0.61,22,60,"(241, 211, 247)",253,1,fluid,0.83,0.87,117,positive,14,0.9
2025-01-01 12:26:10,102,52,0.46,33,61,"(125, 141, 14)",231,2,abstract,0.39,0.79,57,negative,12,0.46
2025-01-01 12:26:15,319,61,0.14,32,51,"(0, 9, 107)",217,2,geometric,0.42,0.81,30,negative,1,0.18
2025-01-01 12:26:20,248,81,0.18,25,46,"(214, 115, 1)",67,2,surreal,0.67,0.94,86,negative,6,0.49
2025-01-01 12:26:25,394,54,0.45,21,47,"(25, 129, 86)",233,6,fluid,0.73,0.9,94,neutral,6,0.58
2025-01-01 12:26:30,114,77,0.2,25,61,"(232, 91, 116)",122,3,fluid,0.84,0.98,82,positive,3,0.59
2025-01-01 12:26:35,317,46,0.36,24,45,"(68, 253, 241)",245,9,surreal,0.61,0.71,81,positive,2,0.57
2025-01-01 12:26:40,216,72,0.66,27,51,"(149, 17, 45)",178,1,abstract,0.89,0.93,113,negative,12,0.69
2025-01-01 12:26:45,205,74,0.9,28,63,"(10, 145, 136)",238,6,fluid,0.74,0.83,40,negative,19,0.49
2025-01-01 12:26:50,378,78,0.03,23,51,"(175, 6, 189)",196,7,fluid,0.57,0.95,84,positive,10,0.7
2025-01-01 12:26:55,405,78,0.29,21,56,"(81, 198, 115)",193,8,abstract,0.76,0.85,23,positive,9,0.43
2025-01-01 12:27:00,438,59,0.8,28,52,"(152, 212, 209)",174,8,geometric,0.83,0.76,77,positive,19,0.81
2025-01-01 12:27:05,318,72,0.68,22,56,"(86, 149, 248)",125,2,surreal,0.84,0.89,73,positive,12,0.68
2025-01-01 12:27:10,410,45,0.68,31,66,"(148, 67, 173)",146,4,surreal,0.42,0.82,45,negative,6,0.32
2025-01-01 12:27:15,239,34,0.6,29,41,"(207, 33, 252)",240,7,geometric,0.72,0.93,84,neutral,4,0.51
2025-01-01 12:27:20,342,74,0.09,27,53,"(40, 198, 15)",190,5,fluid,0.6,0.74,86,negative,1,0.41
2025-01-01 12:27:25,419,53,0.87,24,59,"(40, 41, 34)",252,8,geometric,0.45,0.96,69,neutral,13,0.58
2025-01-01 12:27:30,403,84,0.0,34,40,"(4, 246, 230)",66,7,geometric,0.54,0.82,94,positive,11,0.76
2025-01-01 12:27:35,393,63,0.04,22,63,"(132, 120, 65)",220,1,surreal,0.87,0.71,111,positive,6,0.75
2025-01-01 12:27:40,369,69,0.97,25,66,"(22, 172, 203)",154,5,surreal,0.69,0.94,39,positive,0,0.36
2025-01-01 12:27:45,195,62,0.99,28,53,"(138, 235, 63)",148,9,abstract,0.57,0.7,46,positive,2,0.42
2025-01-01 12:27:50,225,77,0.71,33,57,"(108, 94, 89)",202,5,geometric,0.5,0.75,80,neutral,8,0.55
2025-01-01 12:27:55,487,34,0.11,23,63,"(184, 92, 239)",59,4,surreal,0.45,0.7,84,negative,9,0.53
2025-01-01 12:28:00,276,67,0.78,22,58,"(173, 141, 41)",222,7,geometric,0.61,0.92,101,neutral,4,0.58
2025-01-01 12:28:05,429,63,0.5,25,54,"(52, 219, 9)",238,5,geometric,0.68,0.85,83,positive,11,0.71
2025-01-01 12:28:10,113,64,0.09,25,41,"(226, 241, 37)",74,1,geometric,0.48,0.86,55,neutral,18,0.6
2025-01-01 12:28:15,167,47,0.4,25,59,"(43, 112, 194)",125,8,abstract,0.52,0.91,73,positive,17,0.76
2025-01-01 12:28:20,228,32,0.1,32,52,"(220, 6, 244)",121,7,surreal,0.34,0.73,48,positive,5,0.48
2025-01-01 12:28:25,163,35,0.44,25,41,"(163, 41, 151)",231,2,geometric,0.8,0.71,98,positive,19,0.89
2025-01-01 12:28:30,274,73,1.0,27,40,"(77, 196, 119)",144,7,surreal,0.33,0.83,21,neutral,18,0.46
2025-01-01 12:28:35,124,73,0.5,22,49,"(223, 169, 168)",92,7,surreal,0.76,0.85,11,negative,0,0.09
2025-01-01 12:28:40,440,59,0.05,33,60,"(87, 222, 162)",169,2,geometric,0.73,0.71,45,negative,16,0.47
2025-01-01 12:28:45,220,34,0.38,33,46,"(250, 72, 65)",142,3,fluid,0.7,0.7,69,negative,8,0.45
2025-01-01 12:28:50,181,79,0.81,23,65,"(128, 103, 92)",233,6,fluid,0.66,0.77,20,neutral,10,0.33
2025-01-01 12:28:55,129,42,0.83,33,54,"(207, 204, 140)",235,4,fluid,0.88,0.77,111,negative,16,0.74
2025-01-01 12:29:00,392,50,0.36,24,67,"(201, 169, 29)",219,1,abstract,0.32,0.88,49,neutral,10,0.45
2025-01-01 12:29:05,478,83,0.82,30,55,"(105, 200, 199)",216,7,abstract,0.53,0.79,13,positive,5,0.33
2025-01-01 12:29:10,426,76,0.67,28,61,"(164, 46, 218)",168,8,abstract,0.68,0.84,45,neutral,4,0.35
2025-01-01 12:29:15,308,62,0.06,26,68,"(216, 212, 106)",121,4,geometric,0.43,0.96,26,negative,5,0.22
2025-01-01 12:29:20,139,79,0.07,31,45,"(102, 75, 157)",183,8,geometric,0.67,0.82,10,positive,8,0.36
2025-01-01 12:29:25,227,77,0.95,31,67,"(204, 42, 236)",192,6,geometric,0.75,0.82,33,negative,5,0.25
2025-01-01 12:29:30,139,87,0.65,21,59,"(209, 136, 223)",135,6,surreal,0.42,0.82,19,neutral,8,0.3
2025-01-01 12:29:35,125,54,0.49,23,69,"(162, 113, 246)",167,2,surreal,0.88,0.9,51,neutral,6,0.4
2025-01-01 12:29:40,307,62,0.02,28,61,"(193, 210, 13)",53,9,fluid,0.84,0.77,112,negative,1,0.52
2025-01-01 12:29:45,233,70,0.57,33,68,"(137, 4, 216)",160,6,abstract,0.48,0.85,77,neutral,14,0.63
2025-01-01 12:29:50,432,71,0.59,21,45,"(6, 72, 213)",105,8,abstract,0.65,0.95,30,positive,14,0.53
2025-01-01 12:29:55,265,69,0.68,21,61,"(241, 212, 127)",158,6,geometric,0.57,0.86,38,neutral,4,0.32
2025-01-01 12:30:00,130,89,0.59,21,46,"(171, 251, 106)",170,6,geometric,0.6,0.98,96,positive,13,0.79
2025-01-01 12:30:05,220,36,0.8,32,62,"(23, 87, 211)",61,9,surreal,0.62,0.8,42,neutral,8,0.4
2025-01-01 12:30:10,135,52,0.7,24,56,"(118, 235, 163)",53,8,geometric,0.88,0.91,94,neutral,9,0.63
2025-01-01 12:30:15,271,33,0.27,32,46,"(197, 9, 118)",78,8,geometric,0.59,0.94,100,negative,0,0.46
2025-01-01 12:30:20,461,71,0.69,22,68,"(213, 248, 241)",87,6,abstract,0.53,0.98,79,neutral,0,0.43
2025-01-01 12:30:25,404,73,0.0,24,41,"(7, 242, 230)",106,5,geometric,0.35,0.83,83,negative,17,0.64
2025-01-01 12:30:30,165,80,0.89,26,59,"(110, 11, 140)",208,5,abstract,0.74,0.97,70,neutral,6,0.48
2025-01-01 12:30:35,290,57,0.6,25,58,"(152, 128, 154)",186,4,fluid,0.87,0.78,48,neutral,3,0.34
2025-01-01 12:30:40,272,76,0.95,23,40,"(252, 15, 3)",254,7,geometric,0.86,0.74,107,negative,16,0.73
2025-01-01 12:30:45,465,34,0.79,34,55,"(252, 167, 55)",207,7,geometric,0.38,0.75,69,negative,9,0.46
2025-01-01 12:30:50,208,70,0.62,32,44,"(181, 143, 113)",135,2,abstract,0.45,0.96,79,negative,6,0.46
2025-01-01 12:30:55,297,42,0.64,33,44,"(40, 184, 195)",239,4,surreal,0.31,0.91,96,neutral,8,0.62
2025-01-01 12:31:00,268,47,0.86,27,42,"(126, 90, 159)",198,5,surreal,0.88,0.89,117,positive,6,0.78
2025-01-01 12:31:05,382,41,0.21,28,50,"(203, 40, 53)",168,1,surreal,0.58,0.92,42,negative,0,0.21
2025-01-01 12:31:10,260,75,0.18,27,41,"(239, 130, 133)",165,5,abstract,0.82,0.84,81,positive,7,0.64
2025-01-01 12:31:15,266,69,0.5,24,51,"(101, 76, 222)",60,1,fluid,0.77,0.71,26,positive,1,0.32
2025-01-01 12:31:20,418,68,0.22,30,52,"(225, 186, 127)",254,1,geometric,0.85,0.76,65,negative,16,0.55
2025-01-01 12:31:25,144,88,0.29,25,52,"(129, 241, 44)",227,3,abstract,0.83,0.97,66,negative,10,0.47
2025-01-01 12:31:30,189,51,0.11,34,64,"(38, 220, 56)",138,2,abstract,0.83,0.88,34,positive,8,0.46
2025-01-01 12:31:35,369,81,0.27,21,61,"(148, 109, 134)",108,5,surreal,0.85,0.91,42,neutral,2,0.3
2025-01-01 12:31:40,169,44,0.09,26,67,"(10, 93, 185)",194,2,fluid,0.5,0.79,50,positive,8,0.53
2025-01-01 12:31:45,196,62,0.7,27,53,"(61, 76, 72)",126,6,abstract,0.72,0.91,32,positive,1,0.35
2025-01-01 12:31:50,434,75,0.38,29,50,"(19, 83, 189)",226,3,abstract,0.85,0.95,109,negative,7,0.6
2025-01-01 12:31:55,295,52,0.17,24,44,"(179, 168, 56)",231,7,surreal,0.89,0.92,45,neutral,1,0.3
2025-01-01 12:32:00,135,59,0.93,34,53,"(85, 177, 86)",180,6,abstract,0.42,0.73,50,positive,1,0.42
2025-01-01 12:32:05,319,34,0.19,22,66,"(123, 228, 42)",224,7,surreal,0.61,0.97,71,neutral,7,0.5
2025-01-01 12:32:10,303,73,0.34,28,59,"(20, 4, 43)",106,4,surreal,0.51,0.72,16,positive,14,0.48
2025-01-01 12:32:15,128,58,0.76,29,47,"(113, 28, 174)",58,5,abstract,0.61,0.98,10,neutral,13,0.34
2025-01-01 12:32:20,185,82,0.89,21,43,"(157, 174, 49)",160,4,fluid,0.42,0.86,114,neutral,5,0.65
2025-01-01 12:32:25,255,84,0.56,22,41,"(198, 30, 196)",209,1,abstract,0.53,0.95,52,positive,1,0.43
2025-01-01 12:32:30,362,61,0.94,29,53,"(75, 9, 55)",139,6,fluid,0.55,0.86,29,neutral,5,0.3
2025-01-01 12:32:35,318,35,0.33,29,59,"(70, 72, 145)",79,7,abstract,0.55,0.91,106,negative,15,0.71
2025-01-01 12:32:40,153,68,0.3,27,61,"(85, 31, 143)",214,5,geometric,0.7,0.99,64,negative,0,0.31
2025-01-01 12:32:45,389,60,0.75,25,59,"(233, 28, 166)",131,1,fluid,0.47,0.71,64,negative,2,0.34
2025-01-01 12:32:50,383,48,0.38,20,56,"(246, 33, 254)",57,3,surreal,0.43,0.93,33,negative,1,0.19
2025-01-01 12:32:55,197,89,0.36,28,56,"(44, 181, 158)",225,7,surreal,0.5,0.81,12,neutral,3,0.2
2025-01-01 12:33:00,379,47,0.24,23,49,"(148, 68, 43)",116,4,geometric,0.56,0.73,20,neutral,16,0.42
2025-01-01 12:33:05,115,42,0.23,24,67,"(203, 29, 154)",126,5,fluid,0.55,0.83,16,positive,13,0.46
2025-01-01 12:33:10,177,68,0.35,22,56,"(40, 229, 237)",89,2,abstract,0.51,0.84,37,negative,10,0.34
2025-01-01 12:33:15,422,36,0.95,20,43,"(95, 143, 144)",221,6,fluid,0.69,0.8,22,positive,4,0.35
2025-01-01 12:33:20,308,43,0.88,20,53,"(239, 153, 43)",58,2,abstract,0.77,0.76,26,neutral,15,0.43
2025-01-01 12:33:25,334,66,0.18,32,52,"(150, 139, 1)",180,8,surreal,0.4,0.83,13,negative,19,0.38
2025-01-01 12:33:30,466,78,0.04,24,48,"(31, 155, 194)",244,3,geometric,0.86,0.86,87,neutral,5,0.54
2025-01-01 12:33:35,183,50,0.61,27,69,"(132, 181, 207)",245,1,abstract,0.42,0.87,72,negative,10,0.49
2025-01-01 12:33:40,377,30,0.97,20,40,"(61, 172, 201)",109,8,geometric,0.43,0.75,117,neutral,15,0.81
2025-01-01 12:33:45,171,65,0.51,34,53,"(36, 145, 85)",142,6,surreal,0.57,0.91,92,positive,14,0.79
2025-01-01 12:33:50,336,61,0.04,27,44,"(45, 29, 42)",198,9,fluid,0.75,0.84,99,positive,14,0.82
2025-01-01 12:33:55,316,37,0.63,24,58,"(183, 113, 234)",58,4,abstract,0.42,0.7,95,positive,12,0.78
2025-01-01 12:34:00,242,84,0.7,31,56,"(240, 35, 6)",195,3,geometric,0.35,0.85,118,neutral,10,0.74
2025-01-01 12:34:05,281,74,0.23,31,62,"(60, 174, 249)",104,4,surreal,0.84,0.82,65,neutral,2,0.4
2025-01-01 12:34:10,222,67,0.19,33,44,"(179, 182, 68)",95,2,geometric,0.84,0.97,44,negative,13,0.42
2025-01-01 12:34:15,291,59,0.86,33,57,"(196, 194, 173)",212,6,geometric,0.4,0.92,102,neutral,3,0.57
2025-01-01 12:34:20,174,50,0.33,30,44,"(179, 65, 44)",224,6,geometric,0.77,0.89,40,neutral,12,0.45
2025-01-01 12:34:25,445,48,0.26,32,64,"(251, 232, 243)",53,6,surreal,0.79,0.99,63,negative,15,0.53
2025-01-01 12:34:30,187,69,0.85,23,45,"(148, 92, 27)",201,5,geometric,0.37,0.97,73,positive,15,0.73
2025-01-01 12:34:35,312,86,0.44,21,64,"(69, 171, 147)",213,9,fluid,0.72,0.75,87,positive,16,0.8
2025-01-01 12:34:40,276,41,0.99,23,40,"(181, 225, 105)",157,9,abstract,0.31,0.87,13,negative,11,0.26
2025-01-01 12:34:45,359,83,0.81,22,59,"(103, 186, 107)",219,2,surreal,0.41,0.78,32,neutral,7,0.34
2025-01-01 12:34:50,294,72,0.76,20,65,"(94, 101, 255)",166,5,surreal,0.41,0.87,33,positive,18,0.61
2025-01-01 12:34:55,155,55,0.88,25,52,"(172, 93, 123)",223,4,fluid,0.89,0.91,86,neutral,11,0.62
2025-01-01 12:35:00,454,58,0.75,21,46,"(125, 20, 187)",102,3,fluid,0.49,0.76,114,positive,4,0.73
2025-01-01 12:35:05,229,34,0.01,22,41,"(119, 155, 93)",74,9,surreal,0.55,0.91,111,neutral,16,0.8
2025-01-01 12:35:10,273,79,0.66,21,65,"(71, 2, 174)",191,7,geometric,0.37,0.77,91,neutral,3,0.52
2025-01-01 12:35:15,417,30,0.62,22,66,"(47, 132, 237)",150,7,geometric,0.35,0.75,12,positive,18,0.52
2025-01-01 12:35:20,454,67,0.74,28,69,"(128, 21, 105)",162,1,geometric,0.45,0.74,49,positive,17,0.66
2025-01-01 12:35:25,419,89,0.26,25,60,"(248, 60, 223)",117,5,fluid,0.9,0.87,73,neutral,11,0.57
2025-01-01 12:35:30,374,47,0.87,27,54,"(125, 156, 177)",60,5,abstract,0.87,0.86,44,neutral,19,0.57
2025-01-01 12:35:35,478,85,0.42,29,40,"(26, 104, 14)",151,6,surreal,0.34,0.9,57,positive,13,0.63
2025-01-01 12:35:40,160,46,0.78,30,52,"(223, 234, 57)",156,7,abstract,0.68,0.98,104,negative,19,0.76
2025-01-01 12:35:45,174,73,0.99,31,63,"(123, 99, 117)",91,6,abstract,0.62,0.96,63,neutral,15,0.59
2025-01-01 12:35:50,195,81,0.45,29,48,"(117, 59, 170)",83,3,fluid,0.64,0.77,88,neutral,11,0.63
2025-01-01 12:35:55,403,43,0.93,33,53,"(203, 180, 107)",241,2,fluid,0.64,0.9,53,negative,17,0.52
2025-01-01 12:36:00,188,43,0.7,27,48,"(171, 197, 185)",227,2,geometric,0.58,0.96,67,neutral,18,0.65
2025-01-01 12:36:05,414,80,0.47,32,55,"(225, 39, 71)",167,3,geometric,0.34,0.97,35,negative,3,0.23
2025-01-01 12:36:10,496,81,0.74,23,49,"(100, 157, 103)",241,8,surreal,0.33,0.96,49,neutral,19,0.59
2025-01-01 12:36:15,122,86,0.23,29,44,"(197, 206, 195)",66,4,geometric,0.31,0.94,116,negative,2,0.55
